4.00008685	2.221735282
4.301073423	2.003967013
4.477150207	1.832780511
4.602081706	1.711573473
4.698987376	1.620146127
4.778165727	1.553736183
4.845110448	1.491146602
4.903100844	1.444120217
4.95425216	1.395044039
5.000008686	1.355360546
5.041400581	1.335023145
5.079188484	1.298299143
5.113950034	1.289700284
5.14613424	1.254724067
5.17609705	1.222440926
5.204125411	1.206321959
5.230454031	1.199914907
5.255277331	1.179322863
5.278758172	1.180759085
5.301034339	1.148756986
5.322223431	1.138046598
5.342426629	1.121005944
5.361731612	1.116778397
5.380214861	1.104614244
5.397943483	1.083215418
5.414976689	1.081057503
5.431366981	1.071124284
5.447161133	1.064151854
5.462400993	1.034149974
5.47712415	1.051913021
5.491364496	1.024965761
5.505152693	1.002280644
5.518516572	1.007503597
5.531481472	1.003480276
5.544070526	0.98493237
5.556304914	0.97695882
5.568204072	0.961576833
5.579785882	0.948497985
5.591066834	0.947641249
5.602062163	0.93212737
5.612785975	0.925154682
5.623251358	0.9110685
5.633470476	0.913122045
5.643454651	0.891434464
5.653214444	0.889794439
5.66275972	0.904478608
5.672099706	0.873751983
5.681243047	0.87104919
5.690197853	0.855048986
5.698971742	0.842947498
5.707571879	0.851856269
5.716005014	0.813524301
5.724277508	0.849946396
5.732395368	0.812627543
5.740364269	0.811531631
5.748189578	0.799128407
5.75587638	0.783040043
5.763429491	0.784005287
5.770853484	0.793915279
5.778152698	0.799433599
5.785331259	0.764250669
5.79239309	0.775972425
5.799341928	0.740245962
5.806181331	0.777936054
5.812914693	0.747443801
5.819545252	0.741087346
5.826076099	0.761498461
5.83251019	0.732924595
5.83885035	0.725106042
5.845099281	0.721819188
5.851259572	0.721075865
5.857333703	0.71356396
5.86332405	0.71341532
5.869232893	0.700322856
5.875062422	0.722974172
5.880814735	0.700232593
5.886491853	0.696076954
5.892095716	0.674971468
5.897628191	0.652463764
5.903091073	0.650742389
5.908486091	0.667636024
5.913814912	0.62058964
5.919079139	0.660156686
5.92428032	0.658386411
5.929419948	0.617544468
5.934499461	0.649674824
5.939520251	0.615125617
5.944483659	0.596604806
5.949390983	0.604768352
5.954243475	0.620998475
5.959042347	0.595467142
5.963788771	0.583562392
5.968483883	0.57714793
5.973128778	0.576346773
5.97772452	0.594646456
5.982272138	0.552911295
5.98677263	0.553146236
5.991226962	0.532715326
5.995636072	0.565562008
