4.00008685	2.286748074
4.301073423	2.076675861
4.477150207	1.907281395
4.602081706	1.807173867
4.698987376	1.727344219
4.778165727	1.66163489
4.845110448	1.619432106
4.903100844	1.572599732
4.95425216	1.532460685
5.000008686	1.490101914
5.041400581	1.464559015
5.079188484	1.444439592
5.113950034	1.41339823
5.14613424	1.386086869
5.17609705	1.376742711
5.204125411	1.354096625
5.230454031	1.341999553
5.255277331	1.321641438
5.278758172	1.297700757
5.301034339	1.292662424
5.322223431	1.278097935
5.342426629	1.25552632
5.361731612	1.257392242
5.380214861	1.236662686
5.397943483	1.232082988
5.414976689	1.212992275
5.431366981	1.183260519
5.447161133	1.182231879
5.462400993	1.16407842
5.47712415	1.156575855
5.491364496	1.16599639
5.505152693	1.135572308
5.518516572	1.091940078
5.531481472	1.107243104
5.544070526	1.074135064
5.556304914	1.056807392
5.568204072	1.052193474
5.579785882	1.029369931
5.591066834	1.013747169
5.602062163	1.007372213
5.612785975	1.010305037
5.623251358	0.975464949
5.633470476	0.980349955
5.643454651	0.985806548
5.653214444	0.969662076
5.66275972	0.925391218
5.672099706	0.925019276
5.681243047	0.924461556
5.690197853	0.908571081
5.698971742	0.890183986
5.707571879	0.873601992
5.716005014	0.869497226
5.724277508	0.858645355
5.732395368	0.856206314
5.740364269	0.837450241
5.748189578	0.827824873
5.75587638	0.81185812
5.763429491	0.833078332
5.770853484	0.824715247
5.778152698	0.79525264
5.785331259	0.748908638
5.79239309	0.741721111
5.799341928	0.744014695
5.806181331	0.738683942
5.812914693	0.738348973
5.819545252	0.734336244
5.826076099	0.699582529
5.83251019	0.717419222
5.83885035	0.709127472
5.845099281	0.676001034
5.851259572	0.692844963
5.857333703	0.591225581
5.86332405	0.679304451
5.869232893	0.663267625
5.875062422	0.649920448
5.880814735	0.638294344
5.886491853	0.566482391
5.892095716	0.598970263
5.897628191	0.610904865
5.903091073	0.570839505
5.908486091	0.544199819
5.913814912	0.593514406
5.919079139	0.584038901
5.92428032	0.557102635
5.929419948	0.467680747
5.934499461	0.488301615
5.939520251	0.539065695
5.944483659	0.464696367
5.949390983	0.481937389
5.954243475	0.491253257
5.959042347	0.435138507
5.963788771	0.50471885
5.968483883	0.437662356
5.973128778	0.456647072
5.97772452	0.436304002
5.982272138	0.426366293
5.98677263	0.414353455
5.991226962	0.400465396
5.995636072	0.374295928
